Epoch,Loss
1,1395.3255737304687
2,456.915673828125
3,307.3626190185547
4,236.5917704264323
5,206.91334635416666
6,177.33969217936198
7,184.56306864420574
8,153.9867380777995
9,153.44410451253256
10,213.16713053385416
11,181.1279510498047
12,158.66836344401042
13,139.21095123291016
14,123.85249226888021
15,125.52916412353515
16,118.24240570068359
17,113.45906982421874
18,136.64757537841797
19,259.5365168253581
20,133.30211741129557
21,113.24633382161458
22,108.81412200927734
23,102.65543772379557
24,105.35685628255209
25,97.70118713378906
26,79.56051864624024
27,100.03875020345052
28,115.81157531738282
29,87.82705281575521
30,87.09156239827475
31,80.7941162109375
32,78.58110275268555
33,61.31571044921875
34,68.08169682820638
35,62.161033121744794
36,61.88161392211914
37,67.84771728515625
38,64.84065958658854
39,68.20463409423829
40,67.70441513061523
41,64.61784693400065
42,65.1175059000651
43,52.23033548990885
44,61.05434087117513
45,51.46364084879557
46,57.575984446207684
47,60.756517537434895
48,54.11357142130534
49,89.21557922363282
50,65.88677215576172
51,61.193735122680664
52,61.605421956380205
53,60.74157511393229
54,57.92294794718425
55,57.82679087320964
56,56.24476877848307
57,60.22480163574219
58,54.30683949788411
59,54.127662913004556
60,58.435664367675784
61,63.14827880859375
62,53.69615859985352
63,58.72855122884115
64,67.31114374796549
65,57.9265640258789
66,53.73975690205892
67,45.27452087402344
68,42.55665270487467
69,42.74099922180176
70,45.923423512776694
71,38.61672871907552
72,40.7211368560791
73,39.36327590942383
74,47.41671600341797
75,42.3629389444987
76,41.5833491007487
77,44.05377413431803
78,44.32439041137695
79,43.57337964375814
80,41.919382603963214
81,41.04088961283366
82,48.54716453552246
83,41.79319508870443
84,33.046898651123044
85,34.11534779866536
86,50.59250399271647
87,36.44030469258626
88,33.786685180664065
89,31.164316940307618
90,38.94234059651693
91,37.78805815378825
92,45.348910649617515
93,42.953747812906904
94,37.67062899271647
95,27.423925399780273
96,30.803029251098632
97,40.1994878133138
98,35.98306630452474
99,29.406165568033853
100,33.84205996195475
101,29.553757095336913
102,27.278553899129232
103,33.099663225809735
104,25.85005912780762
105,22.86992982228597
106,24.441721725463868
107,23.8535306930542
108,37.48977444966634
109,33.33937613169352
110,28.839472325642905
111,29.36080207824707
112,32.19690411885579
113,26.159356053670248
114,57.43087870279948
115,63.65818417867025
116,48.83406054178874
117,33.312432225545244
118,32.37397600809733
119,39.518537775675455
120,31.403166325887046
121,39.47530326843262
122,25.867681884765624
123,38.69556554158529
124,34.10923449198405
125,25.333498001098633
126,29.24636313120524
127,21.214961942036947
128,25.521892420450847
129,29.714187240600587
130,24.91394780476888
131,26.840614064534506
132,82.19993693033854
133,62.16830190022787
134,56.63789965311686
135,53.21616007486979
136,39.98456942240397
137,29.764756647745767
138,29.170586140950522
139,33.556199391682945
140,28.015989176432292
141,21.76086279551188
142,18.74140796661377
143,20.643384424845376
144,23.79256954193115
145,24.614785575866698
146,21.114066314697265
147,74.99035580952962
148,85.18074518839518
149,40.29972432454427
150,42.003560638427736
151,28.119200897216796
152,24.11206118265788
153,24.832242838541667
154,23.545170720418295
155,20.50215326944987
156,25.55477107365926
157,24.465229733784994
158,22.686774444580077
159,17.567343266805015
160,20.07960573832194
161,20.97453606923421
162,20.4625337600708
163,16.394209893544517
164,13.635296090443928
165,14.916170088450114
166,15.29772694905599
167,15.399858983357747
168,16.34411554336548
169,17.035333506266277
170,15.86725222269694
171,15.631697877248127
172,11.238938331604004
173,15.804826577504477
174,18.04291443824768
175,17.403272819519042
176,17.9672061920166
177,16.5821013768514
178,16.162348079681397
179,14.32847712834676
180,18.898365688323974
181,19.86918856302897
182,15.895957660675048
183,12.268180624643962
184,12.80305061340332
185,13.119806416829427
186,15.776094563802083
187,17.860656452178954
188,17.289730072021484
189,14.746805540720622
190,17.22537136077881
191,16.500575478871664
192,12.700851504007975
193,11.863604259490966
194,9.12098905245463
195,6.518751255671183
196,7.815081866582235
197,12.306909084320068
198,10.624876244862874
199,11.422131983439128
200,8.112758541107178
