Epoch,Loss,Accuracy
1,25124.164161094162,0.7334548244772684
2,1.0679450824406242,0.9478227508152696
3,0.3820158734785866,0.9709380395165932
4,0.21550888226347856,0.9779397659696911
5,0.13599740683610095,0.9856128908497985
6,0.1672391374344446,0.9823518127757529
7,0.16814208690660626,0.9836946096297717
8,0.21817199439704338,0.9821599846537502
9,0.22437653396240115,0.9815845002877421
10,0.23627280673037174,0.9851333205447919
11,0.16794968552732423,0.9877230001918281
12,0.08831287464872048,0.9926146173028966
13,0.1493623607403135,0.9888739689238443
14,0.17639303118544186,0.989065797045847
15,0.2357152903275622,0.9882984845578362
16,0.174725629620212,0.9894494532898523
17,0.31759245898737576,0.9858047189718012
18,0.1926164106502254,0.989929023594859
19,0.1555392577284294,0.9925187032418953
20,0.06156934316147715,0.9956838672549396
21,0.1405764653416245,0.9939574141569154
22,0.33429502354432533,0.9863802033378093
23,0.2539423489442044,0.9901208517168617
24,0.17115887443315678,0.9922309610588912
25,0.1608571068974138,0.9929023594859007
26,0.15622738120051527,0.9937655860349127
27,0.1458106419738757,0.9944369844619221
28,0.16541761305870561,0.993286015729906
29,0.18935057211144737,0.99357375791291
30,0.1757351547755137,0.9941492422789181
31,0.07568295346225999,0.9968348359869557
32,0.09576201472930303,0.9962593516209476
33,0.11751384841356602,0.9958756953769422
34,0.23940665761043584,0.9920391329368885
35,0.1189567721077786,0.9950124688279302
36,0.1374080854514765,0.9958756953769422
37,0.11205572081372085,0.9959716094379436
38,0.09851311201009759,0.9956838672549396
39,0.2906077598530145,0.9914636485708805
40,0.1628843530938627,0.9953002110109342
41,0.15784048730947936,0.9961634375599463
42,0.09163253914705809,0.9957797813159409
43,0.13757755089741808,0.9954920391329369
44,0.23624167034929813,0.9933819297909073
45,0.11145642576167812,0.997218492230961
46,0.060576772612606286,0.9989449453289853
47,0.05746787952414791,0.9984653750239785
48,0.15869302927894416,0.9953961250719355
49,0.31899415237247825,0.9918473048148858
50,0.13409342841903432,0.9961634375599463
51,0.05301623283772102,0.9987531172069826
52,0.24921756251106392,0.99357375791291
53,0.16714155392922805,0.9945328985229235
54,0.10123502469177229,0.997218492230961
55,0.10173803683057553,0.996643007864953
56,29.021159132899996,0.9894494532898523
57,0.1396279445478159,0.9978898906579705
58,0.10976133692674991,0.9985612890849799
59,0.09718097223946195,0.9988490312679839
60,0.07837103421297435,0.9975062344139651
61,0.2730190120786536,0.9939574141569154
62,0.11099007948922143,0.9973144062919624
63,0.08727041247043262,0.9984653750239785
64,0.037061368569625365,0.9993286015729906
65,0.08900616037376523,0.9986572031459812
66,0.18773076982988793,0.9952042969499328
67,0.2071738334260077,0.9955879531939382
68,0.12550039170439103,0.997218492230961
69,0.10465253972017896,0.9975062344139651
70,0.2181616424360688,0.9953961250719355
71,0.04962085510073241,0.9981776328409745
72,0.07141610084948247,0.9984653750239785
73,0.17838002240439102,0.9967389219259544
74,0.07433611444410021,0.9980817187799731
75,0.19366889556927103,0.9962593516209476
76,0.16223616527514126,0.9977939765969691
77,0.04877975307304703,0.9986572031459812
78,0.05822937729133215,0.9989449453289853
79,0.07974117084747101,0.9982735469019758
80,0.14162298330007814,0.997218492230961
81,0.15698854312728547,0.9971225781699598
82,0.201594900260124,0.9959716094379436
83,0.05743853057172112,0.9989449453289853
84,0.10339563389666225,0.9985612890849799
85,0.06752884897943624,0.9990408593899865
86,0.0759045940427279,0.9986572031459812
87,0.24926647698487084,0.9951083828889316
88,0.09929699205907956,0.9978898906579705
89,0.12179246339505263,0.9975062344139651
90,0.11336106213894727,0.9977939765969691
91,0.0350251337361057,0.999136773450988
92,0.0433353997266726,0.9992326875119892
93,0.2129733235539373,0.9958756953769422
94,0.08821982301353617,0.9988490312679839
95,0.10354945864906104,0.9976980625359678
96,0.045024465424324756,0.9993286015729906
97,0.1177769219484758,0.9977939765969691
98,0.1092313850598367,0.9977939765969691
99,0.21528112876086006,0.9969307500479571
100,0.1483711824931647,0.9977939765969691
