Epoch,Loss
1,59062.86614583333
2,12966.881966145833
3,8019.0166015625
4,5762.643912760416
5,3907.737027994792
6,3721.3739339192707
7,2107.445349121094
8,2313.3579671223956
9,1511.8072062174479
10,2593.5986165364584
11,1315.3352620442708
12,1162.2467529296875
13,894.9133707682291
14,1121.8409159342448
15,1152.4207845052083
16,634.3658548990885
17,631.1972045898438
18,680.7992909749349
19,665.216982014974
20,855.612173461914
21,489.8825378417969
22,272.5936289469401
23,190.42783762613934
24,156.83765672047932
25,302.36030832926434
26,539.5912317911784
27,492.27215779622395
28,452.3412846883138
29,337.9054646809896
30,565.5880564371745
31,510.67502644856773
32,269.32606608072916
33,187.59251149495444
34,230.99707005818684
35,139.7841016769409
36,67.31285690466562
37,66.98367767333984
38,73.86890137491864
39,93.47711740334829
40,862.1721350351969
41,4155.411197916666
42,1152.2540344238282
43,423.6003163655599
44,236.77122599283854
45,165.9644630432129
46,145.60108057657877
47,105.48307037353516
48,51.37196526527405
49,38.94146278699239
50,18.972504273895176
51,11.549393034199662
52,20.230382365050414
53,51.57054485477552
54,35.58204167952451
55,88.7978103582495
56,34.94970469077428
57,34.986089759710985
58,38.106510715946506
59,76.1677435874939
60,81.67991984685263
61,80.22924398978552
62,91.70515603198729
63,134.85597648620606
64,65.31567182540894
65,75.49134420135864
66,40.806928184795346
67,34.066458867889985
68,31.048972129821777
69,53.80801827112834
70,25.47208831634683
71,37.73214600911985
72,30.844725062448802
73,31.283583004834576
74,7.899168926755677
75,10.666540173996813
76,20.949871983130773
77,47.44044978915138
78,36.85782712327394
79,70.01099206184348
80,22.461248689253505
81,28.310583718573557
82,11.587717055350122
83,30.33262701124313
84,44.889864544430296
85,99.84401541550955
86,167.66025371551513
87,250.57350308100382
88,358.50082931518557
89,334.70372072855633
90,263.03926887512205
91,425.7011884053548
92,2026.3302856445312
93,1328.8487609863282
94,521.7430460611979
95,432.4292722066244
96,479.78717041015625
97,109.06799176534017
98,237.1587519645691
99,183.19706892967224
100,78.13600107828776
101,24.461083412170183
102,33.61548702929868
103,97.98757434682653
104,75.74913702805829
105,100.7735642751058
106,42.98989117176583
107,29.286653478939357
108,27.301698850340472
109,55.41518985564423
110,227.60105077406334
111,279.9213241577148
112,234.26288414001465
113,175.23025074799855
114,191.49613336722055
115,164.74858783433834
116,136.1959456205336
117,189.73045562704405
118,320.68871828715004
119,108.13038275207704
120,63.6207776705424
121,82.0240355702738
122,91.87257886429627
123,73.9110295352215
124,174.02915128072104
125,278.265401772631
126,368.2350708007813
127,660.2428915081972
128,421.8408707936605
129,132.39472216765085
130,128.47490873336793
131,64.23529748467881
132,81.53541612227758
133,38.069471953684115
134,45.01958539088567
135,31.769021425085764
136,52.801020526885985
137,47.445702516974414
138,34.60856178424627
139,61.35006751017545
140,26.45093428811815
141,25.33361738504221
142,16.634157832572235
143,42.80916466425309
144,48.66600636626342
145,114.80928571365463
146,155.0787976849048
147,54.66357559325279
148,80.6182034574449
149,70.95795479243
150,45.33799956626802
151,49.045096749067305
152,61.07688808441162
153,73.46769548885932
154,61.73699556190877
155,53.538599236806235
156,46.86498189866543
157,227.7514602104823
158,624.6501665535072
159,159.32815341949464
160,70.72324870129404
161,51.432786782285255
162,72.04523874421835
163,48.601094498236975
164,31.486724023008296
165,101.06032951660163
166,85.5597123061073
167,189.9428035736084
168,110.55054380397002
169,347.12874855225283
170,1281.8231414794923
171,602.4805610656738
172,209.6176616668701
173,120.24892126868168
174,195.14198936956623
175,88.24467625010026
176,152.79404487609864
177,155.16600125630697
178,118.44677757409012
179,165.81623878479004
180,93.25314281582833
181,69.77301473617554
182,75.43209612033485
183,114.6450867454211
184,173.9074248539672
185,113.70542197028796
186,423.42309443155926
187,3937.4160181681314
188,1122.4737884521485
189,501.56660275955994
190,224.7070554892222
191,115.02648036604505
192,50.063577620188376
193,35.93629506429036
194,43.98553611834844
195,21.66781482340063
196,26.839134214026853
197,33.543825848897285
198,36.45494597561968
199,42.410461930930616
200,24.13193573653698
